[ INFO] [2013-10-09 09:06:56]  [play.Logger] -Starting E:\iquant_ext\iquantClient
[ INFO] [2013-10-09 09:27:12]  [play.Logger] -hit 用户-->角色
[ INFO] [2013-10-09 09:27:12]  [play.Logger] -hit 角色-->权限
[DEBUG] [2013-10-09 09:27:12]  [play.Logger] -get请求url：http://localhost:9100/strategyCt/fetchBargainRecord?stid=55&pageNo=0
[DEBUG] [2013-10-09 09:27:12]  [play.Logger] -get响应数据:：{"data":[],"status":0}
[ INFO] [2013-10-09 09:27:13]  [play.Logger] -hit 用户-->角色
[ INFO] [2013-10-09 09:27:13]  [play.Logger] -hit 角色-->权限
[DEBUG] [2013-10-09 09:27:13]  [play.Logger] -get请求url：http://localhost:9100/strategyCt/fetchBargainRecord?stid=15&pageNo=0
[DEBUG] [2013-10-09 09:27:13]  [play.Logger] -get响应数据:：{"data":[{"id":0,"sendingtime":"2012-11-05","name":"QICoreTest003","side":"1","trade_variety":2,"securityid":"IF1203","lastpx":251.0,"avgpx":0.1111,"cumqty":100001.0,"account":"290100021893"},{"id":0,"sendingtime":"2012-11-05","name":"QICoreTest003","side":"1","trade_variety":2,"securityid":"IF1203","lastpx":251.0,"avgpx":0.1111,"cumqty":100001.0,"account":"290100021893"},{"id":0,"sendingtime":"2012-11-05","name":"QICoreTest003","side":"1","trade_variety":2,"securityid":"IF1203","lastpx":251.0,"avgpx":0.1111,"cumqty":100001.0,"account":"290100021893"},{"id":0,"sendingtime":"2012-11-05","name":"QICoreTest003","side":"1","trade_variety":2,"securityid":"IF1203","lastpx":251.0,"avgpx":0.1111,"cumqty":100001.0,"account":"290100021893"},{"id":0,"sendingtime":"2012-11-05","name":"QICoreTest003","side":"1","trade_variety":2,"securityid":"IF1203","lastpx":251.0,"avgpx":0.1111,"cumqty":100001.0,"account":"290100021893"},{"id":0,"sendingtime":"2012-11-05","name":"QICoreTest003","side":"1","trade_variety":2,"securityid":"IF1203","lastpx":251.0,"avgpx":0.1111,"cumqty":100001.0,"account":"290100021893"},{"id":0,"sendingtime":"2012-11-05","name":"QICoreTest003","side":"1","trade_variety":2,"securityid":"IF1203","lastpx":251.0,"avgpx":0.1111,"cumqty":100001.0,"account":"290100021893"},{"id":0,"sendingtime":"2012-11-05","name":"QICoreTest003","side":"1","trade_variety":2,"securityid":"IF1203","lastpx":251.0,"avgpx":0.1111,"cumqty":100001.0,"account":"290100021893"},{"id":0,"sendingtime":"2012-11-05","name":"QICoreTest003","side":"1","trade_variety":2,"securityid":"IF1203","lastpx":251.0,"avgpx":0.1111,"cumqty":100001.0,"account":"290100021893"},{"id":0,"sendingtime":"2012-11-05","name":"QICoreTest003","side":"1","trade_variety":2,"securityid":"IF1203","lastpx":251.0,"avgpx":0.1111,"cumqty":100001.0,"account":"290100021893"},{"id":0,"sendingtime":"2012-11-05","name":"QICoreTest003","side":"1","trade_variety":2,"securityid":"IF1203","lastpx":251.0,"avgpx":0.1111,"cumqty":100001.0,"account":"290100021893"},{"id":0,"sendingtime":"2012-11-05","name":"QICoreTest003","side":"1","trade_variety":2,"securityid":"IF1203","lastpx":251.0,"avgpx":0.1111,"cumqty":100001.0,"account":"290100021893"},{"id":0,"sendingtime":"2012-11-05","name":"QICoreTest003","side":"1","trade_variety":2,"securityid":"IF1203","lastpx":251.0,"avgpx":0.1111,"cumqty":100001.0,"account":"290100021893"},{"id":0,"sendingtime":"2012-11-05","name":"QICoreTest003","side":"","trade_variety":2,"securityid":"IF1203","lastpx":251.0,"avgpx":0.1111,"cumqty":100001.0,"account":""},{"id":0,"sendingtime":"2012-11-05","name":"QICoreTest003","side":"","trade_variety":2,"securityid":"IF1203","lastpx":251.0,"avgpx":0.1111,"cumqty":100001.0,"account":""},{"id":0,"sendingtime":"2012-11-05","name":"QICoreTest003","side":"","trade_variety":2,"securityid":"IF1203","lastpx":251.0,"avgpx":0.1111,"cumqty":100001.0,"account":""},{"id":0,"sendingtime":"2012-11-05","name":"QICoreTest003","side":"","trade_variety":2,"securityid":"IF1203","lastpx":251.0,"avgpx":0.1111,"cumqty":100001.0,"account":""},{"id":0,"sendingtime":"2012-11-05","name":"QICoreTest003","side":"","trade_variety":2,"securityid":"IF1203","lastpx":251.0,"avgpx":0.1111,"cumqty":100001.0,"account":""},{"id":0,"sendingtime":"2012-11-05","name":"QICoreTest003","side":"","trade_variety":2,"securityid":"IF1203","lastpx":251.0,"avgpx":0.1111,"cumqty":100001.0,"account":""},{"id":0,"sendingtime":"2012-11-05","name":"QICoreTest003","side":"","trade_variety":2,"securityid":"IF1203","lastpx":251.0,"avgpx":0.1111,"cumqty":100001.0,"account":""}],"status":0}
[ INFO] [2013-10-09 09:27:17]  [play.Logger] -hit 用户-->角色
[ INFO] [2013-10-09 09:27:17]  [play.Logger] -hit 角色-->权限
[DEBUG] [2013-10-09 09:27:17]  [play.Logger] -get请求url：http://localhost:9100/strategyCt/fetchEntrustRecord?stid=15&pageNo=2
[DEBUG] [2013-10-09 09:27:17]  [play.Logger] -get响应数据:：{"data":[{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89221","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89222","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89223","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89224","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89225","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89226","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89227","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89228","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89229","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89230","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89231","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89232","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89233","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89234","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89235","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89236","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89237","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89238","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89239","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89240","positionEffect":""}],"status":0}
[ INFO] [2013-10-09 09:27:18]  [play.Logger] -hit 用户-->角色
[ INFO] [2013-10-09 09:27:18]  [play.Logger] -hit 角色-->权限
[DEBUG] [2013-10-09 09:27:18]  [play.Logger] -get请求url：http://localhost:9100/strategyCt/fetchEntrustRecord?stid=15&pageNo=3
[DEBUG] [2013-10-09 09:27:18]  [play.Logger] -get响应数据:：{"data":[{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89241","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89242","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89243","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89244","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89245","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89246","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89247","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89248","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89249","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89250","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89251","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89252","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89253","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89254","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89255","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89256","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89257","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89258","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89259","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89260","positionEffect":""}],"status":0}
[ INFO] [2013-10-09 09:27:19]  [play.Logger] -hit 用户-->角色
[ INFO] [2013-10-09 09:27:19]  [play.Logger] -hit 角色-->权限
[DEBUG] [2013-10-09 09:27:19]  [play.Logger] -get请求url：http://localhost:9100/strategyCt/fetchEntrustRecord?stid=15&pageNo=4
[DEBUG] [2013-10-09 09:27:19]  [play.Logger] -get响应数据:：{"data":[{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89261","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89262","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89263","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89264","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89265","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89266","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89267","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89268","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89269","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89270","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89271","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89272","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89273","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89274","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89275","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89276","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89277","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89278","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89279","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89280","positionEffect":""}],"status":0}
[ INFO] [2013-10-09 09:27:20]  [play.Logger] -hit 用户-->角色
[ INFO] [2013-10-09 09:27:20]  [play.Logger] -hit 角色-->权限
[DEBUG] [2013-10-09 09:27:20]  [play.Logger] -get请求url：http://localhost:9100/strategyCt/fetchEntrustRecord?stid=15&pageNo=5
[DEBUG] [2013-10-09 09:27:20]  [play.Logger] -get响应数据:：{"data":[{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89281","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89282","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89283","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89284","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89285","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89286","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89287","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89288","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89289","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89290","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89291","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89292","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89293","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89294","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89295","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89296","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89297","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89298","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89299","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89300","positionEffect":""}],"status":0}
[ INFO] [2013-10-09 09:27:21]  [play.Logger] -hit 用户-->角色
[ INFO] [2013-10-09 09:27:21]  [play.Logger] -hit 角色-->权限
[DEBUG] [2013-10-09 09:27:21]  [play.Logger] -get请求url：http://localhost:9100/strategyCt/fetchEntrustRecord?stid=15&pageNo=6
[DEBUG] [2013-10-09 09:27:21]  [play.Logger] -get响应数据:：{"data":[{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89101","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89102","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89103","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89104","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89105","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89106","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89107","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89108","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89109","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89110","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89111","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89112","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89113","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89114","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89115","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89116","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89117","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89118","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89119","positionEffect":""},{"id":0,"sendingtime":"2012-11-02","name":"QICoreTest003","side":"0","trade_variety":2,"securityid":"IF1210","orderqty":0.0,"price":0.0,"account":"","ordersnid":"89120","positionEffect":""}],"status":0}
[ INFO] [2013-10-09 09:27:22]  [play.Logger] -hit 用户-->角色
[ INFO] [2013-10-09 09:27:22]  [play.Logger] -hit 角色-->权限
[DEBUG] [2013-10-09 09:27:22]  [play.Logger] -get请求url：http://localhost:9100/strategyCt/fetchEntrustRecord?stid=15&pageNo=7
